slide_id,num_tiles
GTEX-Q2AH-0826,8104
GTEX-Q2AH-0926,2301
GTEX-Q2AH-1026,11845
GTEX-Q2AH-1126,12545
GTEX-Q2AH-1226,7467
GTEX-Q2AH-1326,14235
GTEX-Q2AH-1426,8221
GTEX-Q2AH-1526,7951
GTEX-Q2AH-1626,6980
GTEX-Q2AH-1726,1813
GTEX-Q2AH-1826,6966
GTEX-Q2AH-1926,2062
GTEX-Q2AH-2026,1476
GTEX-Q2AI-0126,720
GTEX-Q2AI-0226,1842
GTEX-Q2AI-0326,10616
GTEX-Q2AI-0426,1332
GTEX-Q2AI-0526,8751
GTEX-Q2AI-0626,3905
GTEX-Q2AI-0726,4639
GTEX-Q2AI-0826,7217
GTEX-Q2AI-0926,8213
GTEX-Q2AI-1026,10669
GTEX-Q2AI-1126,8830
GTEX-Q2AI-1226,8264
GTEX-Q2AI-1326,7468
GTEX-Q2AI-1426,1348
GTEX-Q2AI-1526,9256
GTEX-Q2AI-1626,544
GTEX-Q2AI-1726,522
GTEX-Q734-0126,5207
GTEX-Q734-0226,4542
GTEX-Q734-0326,9083
GTEX-Q734-0426,578
GTEX-Q734-0526,9278
GTEX-Q734-0626,11822
GTEX-Q734-0726,14069
GTEX-Q734-0826,12450
GTEX-Q734-0926,6344
GTEX-Q734-1026,7389
GTEX-Q734-1126,9040
GTEX-Q734-1226,9959
GTEX-Q734-1326,1301
GTEX-Q734-1426,10499
GTEX-Q734-1526,5789
GTEX-Q734-1626,5001
GTEX-Q734-1726,3474
GTEX-Q734-1826,4924
GTEX-Q734-1926,9647
GTEX-Q734-2026,6935
GTEX-Q734-2126,3555
GTEX-Q734-2226,1078
GTEX-QCQG-0126,737
GTEX-QCQG-0226,7984
GTEX-QCQG-0326,8336
GTEX-QCQG-0426,1182
GTEX-QCQG-0526,13032
GTEX-QCQG-0626,7307
GTEX-QCQG-0726,10228
GTEX-QCQG-0826,11144
GTEX-QCQG-0926,2021
GTEX-QCQG-1026,2849
GTEX-QCQG-1126,5817
GTEX-QCQG-1226,16789
GTEX-QCQG-1326,2171
GTEX-QCQG-1426,6575
GTEX-QCQG-1526,6360
GTEX-QCQG-1626,13799
GTEX-QCQG-1726,9331
GTEX-QCQG-1826,2531
GTEX-QCQG-1926,1254
GTEX-QCQG-2026,1580
GTEX-QCQG-2126,6743
GTEX-QDT8-0126,6259
GTEX-QDT8-0226,1729
GTEX-QDT8-0326,2237
GTEX-QDT8-0426,497
GTEX-QDT8-0526,8118
GTEX-QDT8-0626,3954
GTEX-QDT8-0726,304
GTEX-QDT8-0826,7205
GTEX-QDT8-0926,5933
GTEX-QDT8-1026,5854
GTEX-QDT8-1126,9551
GTEX-QDT8-1226,8762
GTEX-QDT8-1326,7145
GTEX-QDT8-1426,6526
GTEX-QDT8-1526,6905
GTEX-QDT8-1626,11752
GTEX-QDT8-1726,10328
GTEX-QDT8-1826,8065
GTEX-QDT8-1926,9705
GTEX-QDT8-2026,10628
GTEX-QDT8-2126,7108
GTEX-QDT8-2226,10307
GTEX-QDT8-2326,2345
GTEX-QDT8-2426,4286
GTEX-QDT8-2526,10022
GTEX-QDT8-2626,7285
GTEX-QDT8-2726,7982
GTEX-QDT8-2826,14945
GTEX-QDT8-2926,7608
GTEX-QDT8-3026,6233
GTEX-QDT8-3126,1284
GTEX-QDVJ-0126,5594
GTEX-QDVJ-0226,6515
GTEX-QDVJ-0326,2563
GTEX-QDVJ-0426,7867
GTEX-QDVJ-0526,666
GTEX-QDVJ-0626,7864
GTEX-QDVJ-0726,4534
GTEX-QDVJ-0826,12939
GTEX-QDVJ-0926,9554
GTEX-QDVJ-1026,7059
GTEX-QDVJ-1126,8131
GTEX-QDVJ-1226,1331
GTEX-QDVJ-1326,7057
GTEX-QDVJ-1426,4128
GTEX-QDVJ-1526,11491
GTEX-QDVJ-1626,9676
GTEX-QDVJ-1726,8280
GTEX-QDVJ-1826,1115
GTEX-QDVJ-1926,7780
GTEX-QDVJ-2026,1756
GTEX-QDVJ-2126,660
GTEX-QDVN-0126,1012
GTEX-QDVN-0226,6415
GTEX-QDVN-0326,12470
GTEX-QDVN-0426,8745
GTEX-QDVN-0526,10480
GTEX-QDVN-0626,14705
GTEX-QDVN-0726,13732
GTEX-QDVN-0826,10701
GTEX-QDVN-0926,2889
GTEX-QDVN-1026,2855
GTEX-QDVN-1126,7932
GTEX-QDVN-1226,8973
GTEX-QDVN-1326,6260
GTEX-QDVN-1426,20227
GTEX-QDVN-1526,8429
GTEX-QDVN-1626,10077
GTEX-QDVN-1726,4975
GTEX-QDVN-1926,8348
GTEX-QDVN-2026,7844
GTEX-QDVN-2126,3159
GTEX-QDVN-2226,2475
GTEX-QDVN-2326,5600
GTEX-QDVN-2426,7355
GTEX-QEG4-0126,6098
GTEX-QEG4-0226,8016
GTEX-QEG4-0326,914
GTEX-QEG4-0426,6365
GTEX-QEG4-0526,5526
GTEX-QEG4-0626,6872
GTEX-QEG4-0726,2967
GTEX-QEG4-0826,7757
GTEX-QEG4-0926,7943
GTEX-QEG4-1026,1515
GTEX-QEG4-1126,1306
GTEX-QEG4-1226,422
GTEX-QEG4-1326,9694
GTEX-QEG4-1426,10033
GTEX-QEG4-1526,7978
GTEX-QEG4-1626,5776
GTEX-QEG4-1726,2912
GTEX-QEG4-1826,9152
GTEX-QEG4-1926,5149
GTEX-QEG4-2026,8561
GTEX-QEG4-2126,9509
GTEX-QEG4-2226,9556
GTEX-QEG5-0126,5627
GTEX-QEG5-0226,7211
GTEX-QEG5-0326,3032
GTEX-QEG5-0426,6188
GTEX-QEG5-0526,2726
GTEX-QEG5-0626,801
GTEX-QEG5-0726,5516
GTEX-QEG5-0826,5175
GTEX-QEG5-0926,6018
GTEX-QEG5-1026,830
GTEX-QEG5-1126,7666
GTEX-QEG5-1226,6181
GTEX-QEG5-1326,8408
GTEX-QEG5-1426,6542
GTEX-QEG5-1526,9571
GTEX-QEG5-1626,6791
GTEX-QEG5-1726,8416
GTEX-QEG5-1826,11372
GTEX-QEG5-1926,10145
GTEX-QEG5-2026,10519
GTEX-QEG5-2126,10452
GTEX-QEG5-2226,11204
GTEX-QEG5-2326,11889
GTEX-QEG5-2426,8460
GTEX-QEL4-0126,6880
GTEX-QEL4-0226,8505
GTEX-QEL4-0326,1851
GTEX-QEL4-0426,2788
GTEX-QEL4-0526,822
GTEX-QEL4-0626,7652
GTEX-QEL4-0726,5881
GTEX-QEL4-0826,7718
GTEX-QEL4-0926,8385
GTEX-QEL4-1026,903
GTEX-QEL4-1126,8061
GTEX-QEL4-1226,8969
GTEX-QEL4-1326,675
GTEX-QEL4-1426,3326
GTEX-QEL4-1526,12978
GTEX-QEL4-1626,6903
GTEX-QEL4-1726,7602
GTEX-QEL4-1826,13433
GTEX-QEL4-1926,7399
GTEX-QEL4-2026,7296
GTEX-QEL4-2126,5323
GTEX-QESD-0126,10094
GTEX-QESD-0226,738
GTEX-QESD-0326,856
GTEX-QESD-0426,9473
GTEX-QESD-0526,11119
GTEX-QESD-0626,6726
GTEX-QESD-0726,13750
GTEX-QESD-0826,4009
GTEX-QESD-0926,1708
GTEX-QESD-1126,6484
GTEX-QESD-1226,8786
GTEX-QESD-1326,3468
GTEX-QESD-1426,5944
GTEX-QESD-1526,3391
GTEX-QESD-1626,10658
GTEX-QESD-1726,1555
GTEX-QESD-1826,443
GTEX-QESD-2026,11492
GTEX-QLQ7-0126,1986
GTEX-QLQ7-0226,229
GTEX-QLQ7-0326,1242
GTEX-QLQ7-0426,7467
GTEX-QLQ7-0526,9301
GTEX-QLQ7-0626,756
GTEX-QLQ7-0726,6664
GTEX-QLQ7-0826,8913
GTEX-QLQ7-0926,5820
GTEX-QLQ7-1026,9329
GTEX-QLQ7-1126,10911
GTEX-QLQ7-1226,9466
GTEX-QLQ7-1326,15348
GTEX-QLQ7-1426,16351
GTEX-QLQ7-1526,3006
GTEX-QLQ7-1626,6184
GTEX-QLQ7-1726,5501
GTEX-QLQ7-1826,3074
GTEX-QLQ7-1926,1050
GTEX-QLQW-0126,8901
GTEX-QLQW-0226,2765
GTEX-QLQW-0326,2241
GTEX-QLQW-0426,4745
GTEX-QLQW-0526,5411
GTEX-QLQW-0626,10583
GTEX-QLQW-0726,3307
GTEX-QLQW-0826,5270
GTEX-QLQW-0926,10272
GTEX-QLQW-1026,14403
GTEX-QLQW-1126,10206
GTEX-QLQW-1226,681
GTEX-QLQW-1326,11412
GTEX-QLQW-1426,611
GTEX-QLQW-1526,843
GTEX-QLQW-1626,6062
GTEX-QLQW-1726,6202
GTEX-QMR6-0126,1484
GTEX-QMR6-0226,3142
GTEX-QMR6-0326,8419
GTEX-QMR6-0426,11023
GTEX-QMR6-0526,2554
GTEX-QMR6-0626,7916
GTEX-QMR6-0726,7312
GTEX-QMR6-0826,12699
GTEX-QMR6-0926,12279
GTEX-QMR6-1026,3664
GTEX-QMR6-1126,10083
GTEX-QMR6-1226,11066
GTEX-QMR6-1326,5992
GTEX-QMR6-1426,7291
GTEX-QMR6-1526,4205
GTEX-QMR6-1726,9274
GTEX-QMR6-1826,1189
GTEX-QMR6-1926,9740
GTEX-QMR6-2026,1943
GTEX-QMR6-2126,10285
GTEX-QMR6-2226,8770
GTEX-QMR6-2326,11613
GTEX-QMR6-2426,11530
GTEX-QMR6-2526,8668
GTEX-QMR6-2626,8346
GTEX-QMR6-2726,11733
GTEX-QMR6-2826,6671
GTEX-QMRM-0126,10393
GTEX-QMRM-0226,8099
GTEX-QMRM-0326,886
GTEX-QMRM-0426,952
GTEX-QMRM-0526,7867
GTEX-QMRM-0626,6626
GTEX-QMRM-0726,8863
GTEX-QMRM-0826,9186
GTEX-QMRM-0926,11547
GTEX-QMRM-1026,3818
GTEX-QMRM-1126,16892
GTEX-QMRM-1226,6008
GTEX-QMRM-1326,15512
GTEX-QMRM-1426,9928
GTEX-QMRM-1526,7698
GTEX-QMRM-1626,826
GTEX-QMRM-1726,636
GTEX-QMRM-1826,6425
GTEX-QMRM-1926,8997
GTEX-QMRM-2026,939
GTEX-QMRM-2126,355
GTEX-QV31-0126,233
GTEX-QV31-0226,814
GTEX-QV31-0326,7169
GTEX-QV31-0426,6526
GTEX-QV31-0526,9347
GTEX-QV31-0626,6330
GTEX-QV31-0726,11030
GTEX-QV31-0826,6475
GTEX-QV31-0926,14355
GTEX-QV31-1026,9556
GTEX-QV31-1126,6619
GTEX-QV31-1226,8308
GTEX-QV31-1326,1610
GTEX-QV31-1426,4087
GTEX-QV31-1526,2286
GTEX-QV31-1626,1482
GTEX-QV44-0126,2491
GTEX-QV44-0225,2001
GTEX-QV44-0326,8335
GTEX-QV44-0426,891
GTEX-QV44-0526,8000
GTEX-QV44-0626,6703
GTEX-QV44-0726,646
GTEX-QV44-0826,7062
GTEX-QV44-0926,9831
GTEX-QV44-1026,10800
GTEX-QV44-1126,3648
GTEX-QV44-1226,10446
GTEX-QV44-1326,9944
GTEX-QV44-1426,8315
GTEX-QV44-1526,10810
GTEX-QV44-1626,7791
GTEX-QV44-1726,9915
GTEX-QV44-1825,563
GTEX-QV44-1926,9776
GTEX-QV44-2026,9460
GTEX-QV44-2126,3156
GTEX-QV44-2226,3547
GTEX-QVJO-0126,9796
GTEX-QVJO-0226,1299
GTEX-QVJO-0326,1805
GTEX-QVJO-0426,10188
GTEX-QVJO-0526,9428
GTEX-QVJO-0626,7381
GTEX-QVJO-0726,7516
GTEX-QVJO-0826,12453
GTEX-QVJO-0926,16249
GTEX-QVJO-1026,12939
GTEX-QVJO-1126,8120
GTEX-QVJO-1226,3469
GTEX-QVJO-1325,5854
GTEX-QVJO-1426,6021
GTEX-QVJO-1526,7319
GTEX-QVJO-1626,8886
GTEX-QVJO-1726,1878
GTEX-QVJO-1826,6840
GTEX-QVJO-1926,13460
GTEX-QVJO-2026,1205
GTEX-QVJO-2126,7293
GTEX-QVJO-2226,13685
GTEX-QVJO-2326,15186
GTEX-QVJO-2426,5361
GTEX-QVJO-2526,16382
GTEX-QVJO-2626,10915
GTEX-QVJO-2726,9067
GTEX-QVJO-2826,6117
GTEX-QVJO-2926,8914
GTEX-QVJO-3026,2170
GTEX-QVJO-3126,10469
GTEX-QVUS-0126,6142
GTEX-QVUS-0226,8605
GTEX-QVUS-0326,3715
GTEX-QVUS-0426,7162
GTEX-QVUS-0526,10957
GTEX-QVUS-0626,3099
GTEX-QVUS-0726,7085
GTEX-QVUS-0826,7770
GTEX-QVUS-0926,10853
GTEX-QVUS-1026,9157
GTEX-QVUS-1126,7849
GTEX-QVUS-1226,1316
GTEX-QVUS-1326,4872
GTEX-QVUS-1726,6764
GTEX-QVUS-1826,2505
GTEX-QVUS-1926,2823
GTEX-QVUS-2026,9674
GTEX-QVUS-2126,13922
GTEX-QVUS-2226,9197
GTEX-QVUS-2326,10786
GTEX-QVUS-2426,7506
GTEX-QVUS-2526,22417
GTEX-QVUS-2626,14809
GTEX-QVUS-2726,11724
GTEX-QVUS-2826,4135
GTEX-QVUS-2926,5906
GTEX-QXCU-0126,3082
GTEX-QXCU-0226,844
GTEX-QXCU-0326,7456
GTEX-QXCU-0426,8894
GTEX-QXCU-0526,1364
GTEX-QXCU-0626,8538
GTEX-QXCU-0726,1073
GTEX-QXCU-0826,6128
GTEX-QXCU-0926,8683
GTEX-QXCU-1026,4051
GTEX-QXCU-1126,9814
GTEX-QXCU-1226,6209
GTEX-QXCU-1326,4876
GTEX-QXCU-1426,9158
GTEX-QXCU-1526,7490
GTEX-QXCU-1626,5276
GTEX-QXCU-1726,8714
GTEX-QXCU-1826,9162
GTEX-QXCU-1926,7238
GTEX-QXCU-2026,11050
GTEX-QXCU-2126,10060
GTEX-QXCU-2226,13099
GTEX-QXCU-2326,10496
GTEX-QXCU-2426,1001
GTEX-R3RS-0126,6729
GTEX-R3RS-0226,1670
GTEX-R3RS-0326,462
GTEX-R3RS-0426,1506
GTEX-R3RS-0526,1105
GTEX-R3RS-0626,4828
GTEX-R3RS-0726,7670
GTEX-R3RS-0826,921
GTEX-R3RS-0926,8964
GTEX-R3RS-1026,9851
GTEX-R3RS-1126,6503
GTEX-R3RS-1226,8517
GTEX-R3RS-1326,3228
GTEX-R3RS-1426,6980
GTEX-R3RS-1526,6858
GTEX-R3RS-1626,5096
GTEX-R3RS-1726,8520
GTEX-R3RS-1826,1250
GTEX-R3RS-1926,5519
GTEX-R3RS-2026,8465
GTEX-R3RS-2126,6020
GTEX-R3RS-2226,7899
GTEX-R45C-0126,8366
GTEX-R45C-0226,1268
GTEX-R45C-0326,1209
GTEX-R45C-0426,2074
GTEX-R45C-0526,7730
GTEX-R45C-0626,2981
GTEX-R45C-0726,7262
GTEX-R45C-0826,1235
GTEX-R45C-0926,10646
GTEX-R45C-1026,10732
GTEX-R45C-1126,6925
GTEX-R45C-1226,4336
GTEX-R45C-1326,14471
GTEX-R45C-1426,11052
GTEX-R45C-1526,6783
GTEX-R45C-1626,2036
GTEX-R45C-1726,5786
GTEX-R45C-1826,9741
GTEX-R45C-1926,8851
GTEX-R45C-2026,10830
GTEX-R45C-2126,3829
GTEX-R45C-2226,14256
GTEX-R45C-2326,1696
GTEX-R45C-2426,14267
GTEX-R45C-2526,7610
GTEX-R45C-2626,8117
GTEX-R45C-2726,7796
GTEX-R45C-2826,9324
GTEX-R53T-0126,5956
GTEX-R53T-0226,8827
GTEX-R53T-0326,9633
GTEX-R53T-0426,1337
GTEX-R53T-0526,11335
GTEX-R53T-0626,7448
GTEX-R53T-0726,948
GTEX-R53T-0826,7891
GTEX-R53T-0926,7025
GTEX-R53T-1026,11557
GTEX-R53T-1126,5763
GTEX-R53T-1226,11464
GTEX-R53T-1326,5078
GTEX-R53T-1426,10329
GTEX-R53T-1526,7325
GTEX-R53T-1726,9946
GTEX-R53T-1826,9275
GTEX-R53T-1926,1916
GTEX-R53T-2026,1735
GTEX-R55C-0126,6046
GTEX-R55C-0226,5578
GTEX-R55C-0326,9149
GTEX-R55C-0426,6525
GTEX-R55C-0526,5956
GTEX-R55C-0626,7152
GTEX-R55C-0726,16704
GTEX-R55C-0826,4186
GTEX-R55C-0926,1203
GTEX-R55C-1026,10066
GTEX-R55C-1126,8409
GTEX-R55C-1226,15108
GTEX-R55C-1326,12686
GTEX-R55C-1426,7754
GTEX-R55C-1526,11514
GTEX-R55C-1626,1659
GTEX-R55C-1726,7864
GTEX-R55C-1826,1039
GTEX-R55C-1926,1448
GTEX-R55D-0126,6398
GTEX-R55D-0226,7435
GTEX-R55D-0326,2361
GTEX-R55D-0426,610
GTEX-R55D-0526,1215
GTEX-R55D-0626,8038
GTEX-R55D-0726,7111
GTEX-R55D-0826,1162
GTEX-R55D-0926,6922
GTEX-R55D-1026,5169
GTEX-R55D-1126,2993
GTEX-R55D-1226,9833
GTEX-R55D-1326,261
GTEX-R55D-1426,585
GTEX-R55D-1526,12042
GTEX-R55D-1626,7611
GTEX-R55D-1726,6244
GTEX-R55D-1826,4302
GTEX-R55E-0126,7100
GTEX-R55E-0226,203
GTEX-R55E-0326,808
GTEX-R55E-0426,1967
GTEX-R55E-0526,7322
GTEX-R55E-0626,1297
GTEX-R55E-0726,6772
GTEX-R55E-0826,7787
GTEX-R55E-0926,6328
GTEX-R55E-1026,8438
GTEX-R55E-1126,5455
GTEX-R55E-1226,831
GTEX-R55E-1326,4336
GTEX-R55E-1426,8131
GTEX-R55E-1526,937
GTEX-R55E-1626,9034
GTEX-R55E-1726,8966
GTEX-R55E-1826,7328
GTEX-R55E-1926,11747
GTEX-R55E-2026,7735
GTEX-R55E-2126,6972
GTEX-R55E-2226,11804
GTEX-R55E-2326,5342
GTEX-R55E-2426,9032
GTEX-R55E-2526,7197
GTEX-R55E-2626,4999
GTEX-R55E-2726,1990
GTEX-R55F-0126,10372
GTEX-R55F-0226,4358
GTEX-R55F-0326,9526
GTEX-R55F-0426,11679
GTEX-R55F-0526,3475
GTEX-R55F-0626,11167
GTEX-R55F-0726,12331
GTEX-R55F-0826,14028
GTEX-R55F-0926,8300
GTEX-R55F-1026,14363
GTEX-R55F-1126,4304
GTEX-R55F-1226,5576
GTEX-R55F-1326,9155
GTEX-R55F-1426,4992
GTEX-R55F-1526,8966
GTEX-R55F-1626,2051
GTEX-R55F-1726,8540
GTEX-R55F-1826,10725
GTEX-R55F-1926,8118
GTEX-R55F-2026,9664
GTEX-R55F-2126,6096
GTEX-R55F-2226,4592
GTEX-R55F-2326,12309
GTEX-R55F-2426,10879
GTEX-R55F-2526,5724
GTEX-R55F-2626,9717
GTEX-R55F-2726,4216
GTEX-R55G-0126,4128
GTEX-R55G-0226,2666
GTEX-R55G-0326,1040
GTEX-R55G-0426,907
GTEX-R55G-0526,7795
GTEX-R55G-0626,9078
GTEX-R55G-0726,7283
GTEX-R55G-0826,9689
GTEX-R55G-0926,13779
GTEX-R55G-1026,4835
GTEX-R55G-1126,13077
GTEX-R55G-1226,9518
GTEX-R55G-1326,15084
GTEX-R55G-1426,3527
GTEX-R55G-1526,6808
GTEX-R55G-1626,14206
GTEX-R55G-1726,13070
GTEX-R55G-1826,14050
GTEX-R55G-1926,6832
GTEX-R55G-2126,276
GTEX-R55G-2226,2539
GTEX-R55G-2326,10533
GTEX-R55G-2426,838
GTEX-R55G-2526,7740
GTEX-REY6-0126,5292
GTEX-REY6-0226,6374
GTEX-REY6-0326,2863
GTEX-REY6-0426,6618
GTEX-REY6-0526,5275
GTEX-REY6-0626,2071
GTEX-REY6-0726,455
GTEX-REY6-0826,6122
GTEX-REY6-0926,382
GTEX-REY6-1026,7608
GTEX-REY6-1126,6323
GTEX-REY6-1226,6769
GTEX-REY6-1326,5901
GTEX-REY6-1426,6026
GTEX-REY6-1526,5205
GTEX-REY6-1626,5604
GTEX-REY6-1726,6592
GTEX-REY6-1826,10025
GTEX-REY6-1926,6543
GTEX-REY6-2026,13222
GTEX-REY6-2126,9193
GTEX-REY6-2226,8417
GTEX-REY6-2326,3440
GTEX-REY6-2426,2120
GTEX-RM2N-0126,7668
GTEX-RM2N-0226,3669
GTEX-RM2N-0326,529
GTEX-RM2N-0426,8288
GTEX-RM2N-0526,8554
GTEX-RM2N-0626,15045
GTEX-RM2N-0726,4145
GTEX-RM2N-0826,5876
GTEX-RM2N-0926,3115
GTEX-RM2N-1026,11291
GTEX-RM2N-1126,8819
GTEX-RM2N-1226,2996
GTEX-RM2N-1326,10570
GTEX-RM2N-1426,8712
GTEX-RM2N-1526,1507
GTEX-RM2N-1626,5282
GTEX-RM2N-1726,1784
GTEX-RM2N-1826,408
GTEX-RM2N-1926,11158
GTEX-RN5K-0126,3731
GTEX-RN5K-0226,348
GTEX-RN5K-0326,10303
GTEX-RN5K-0426,7425
GTEX-RN5K-0526,10799
GTEX-RN5K-0626,7459
GTEX-RN5K-0726,7395
GTEX-RN5K-0826,9877
GTEX-RN5K-0926,2257
GTEX-RN5K-1026,8991
GTEX-RN5K-1126,3496
GTEX-RN5K-1626,5364
GTEX-RN5K-1726,1256
GTEX-RN5K-1826,9574
GTEX-RN5K-1926,9812
GTEX-RN5K-2026,2529
GTEX-RN5K-2126,6944
GTEX-RN5K-2226,4971
GTEX-RN5K-2326,8290
GTEX-RN5K-2426,11855
GTEX-RN5K-2526,10322
GTEX-RN5K-2626,11958
GTEX-RN5K-2726,5808
GTEX-RN5K-2826,8822
GTEX-RN5K-2926,1594
GTEX-RN5K-3026,5832
GTEX-RN5K-3126,6672
GTEX-RN64-0126,6194
GTEX-RN64-0226,1152
GTEX-RN64-0326,6911
GTEX-RN64-0426,2417
GTEX-RN64-0526,520
GTEX-RN64-0626,7395
GTEX-RN64-0726,525
GTEX-RN64-0826,7810
GTEX-RN64-0926,7729
GTEX-RN64-1026,4193
GTEX-RN64-1126,7598
GTEX-RN64-1226,6451
GTEX-RN64-1326,5764
GTEX-RN64-1426,10211
GTEX-RN64-1526,8079
GTEX-RN64-1626,8388
GTEX-RN64-1726,4957
GTEX-RN64-1826,6812
GTEX-RN64-1926,10190
GTEX-RN64-2026,7654
GTEX-RN64-2126,7488
GTEX-RN64-2226,9757
GTEX-RN64-2326,7195
GTEX-RN64-2426,14759
GTEX-RNOR-0126,5881
GTEX-RNOR-0226,872
GTEX-RNOR-0326,1858
GTEX-RNOR-0426,443
GTEX-RNOR-0526,6612
GTEX-RNOR-0626,2071
GTEX-RNOR-0726,6505
GTEX-RNOR-0826,7853
GTEX-RNOR-0926,6457
GTEX-RNOR-1026,7272
GTEX-RNOR-1126,6276
GTEX-RNOR-1226,5234
GTEX-RNOR-1326,11216
GTEX-RNOR-1426,7191
GTEX-RNOR-1526,851
GTEX-RNOR-1626,9053
GTEX-RNOR-1726,9697
GTEX-RNOR-1826,9157
GTEX-RNOR-1926,7948
GTEX-RNOR-2026,5961
GTEX-RNOR-2126,9028
GTEX-RNOR-2226,4237
GTEX-RNOR-2326,5018
GTEX-RNOR-2426,4400
GTEX-RNOR-2526,6718
GTEX-RNOR-2626,372
GTEX-RTLS-0126,6491
GTEX-RTLS-0226,512
GTEX-RTLS-0326,1308
GTEX-RTLS-0426,683
GTEX-RTLS-0526,7630
GTEX-RTLS-0626,8041
GTEX-RTLS-0726,585
GTEX-RTLS-0826,6903
GTEX-RTLS-0926,5692
GTEX-RTLS-1026,5784
GTEX-RTLS-1126,3227
GTEX-RTLS-1226,7621
GTEX-RTLS-1326,6477
GTEX-RTLS-1426,6635
GTEX-RTLS-1526,4108
GTEX-RTLS-1626,8180
GTEX-RTLS-1726,8627
GTEX-RTLS-1826,10266
GTEX-RTLS-1926,6436
GTEX-RTLS-2026,5125
GTEX-RTLS-2126,7796
GTEX-RTLS-2226,1751
GTEX-RTLS-2326,7474
GTEX-RTLS-2426,8741
GTEX-RTLS-2526,5298
GTEX-RTLS-2626,6327
GTEX-RTLS-2726,5523
GTEX-RTLS-2826,4470
GTEX-RU1J-0126,5005
GTEX-RU1J-0226,7429
GTEX-RU1J-0326,6048
GTEX-RU1J-0426,9668
GTEX-RU1J-0526,13767
GTEX-RU1J-0626,4599
GTEX-RU1J-0726,15503
GTEX-RU1J-0826,9403
GTEX-RU1J-0926,4960
GTEX-RU1J-1026,12054
GTEX-RU1J-1126,6544
GTEX-RU1J-1226,7336
GTEX-RU1J-1326,7793
GTEX-RU1J-1426,14244
GTEX-RU1J-1526,7661
GTEX-RU1J-1626,729
GTEX-RU1J-1726,9465
GTEX-RU1J-1826,423
GTEX-RU1J-1926,596
GTEX-RU72-0126,5721
GTEX-RU72-0226,453
GTEX-RU72-0326,6232
GTEX-RU72-0426,8406
GTEX-RU72-0526,6366
GTEX-RU72-0626,5844
GTEX-RU72-0726,2444
GTEX-RU72-0826,11660
GTEX-RU72-0926,10237
GTEX-RU72-1026,1262
GTEX-RU72-1126,1443
GTEX-RU72-1226,449
GTEX-RU72-1326,5479
GTEX-RU72-1426,6430
GTEX-RU72-1526,3809
GTEX-RU72-1626,1050
GTEX-RU72-1726,8537
GTEX-RU72-1826,8478
GTEX-RU72-1926,8223
GTEX-RU72-2026,6659
GTEX-RU72-2126,9440
GTEX-RU72-2226,7709
GTEX-RU72-2326,2349
GTEX-RU72-2426,8417
GTEX-RU72-2526,4367
GTEX-RU72-2626,7215
GTEX-RU72-2726,6102
GTEX-RU72-2826,5353
GTEX-RU72-2926,5175
GTEX-RU72-3026,5856
GTEX-RU72-3126,2906
GTEX-RUSQ-0126,7534
GTEX-RUSQ-0226,10361
GTEX-RUSQ-0326,8760
GTEX-RUSQ-0426,1944
GTEX-RUSQ-0526,6359
GTEX-RUSQ-0626,6691
GTEX-RUSQ-0726,678
GTEX-RUSQ-0826,6816
GTEX-RUSQ-0926,10415
GTEX-RUSQ-1026,12038
GTEX-RUSQ-1126,9161
GTEX-RUSQ-1226,11254
GTEX-RUSQ-1326,8105
GTEX-RUSQ-1426,6746
GTEX-RUSQ-1526,13265
GTEX-RUSQ-1626,4622
GTEX-RUSQ-1726,7627
GTEX-RUSQ-1826,1295
GTEX-RUSQ-1926,1099
GTEX-RUSQ-2026,1612
GTEX-RUSQ-2126,9698
GTEX-RVPU-0126,6129
GTEX-RVPU-0226,6561
GTEX-RVPU-0326,817
GTEX-RVPU-0426,7529
GTEX-RVPU-0526,5620
GTEX-RVPU-0626,825
GTEX-RVPU-0726,5932
GTEX-RVPU-0826,6175
GTEX-RVPU-0926,5024
GTEX-RVPU-1026,4953
GTEX-RVPU-1126,4856
GTEX-RVPU-1226,6348
GTEX-RVPU-1326,5055
GTEX-RVPU-1426,1482
GTEX-RVPU-1526,1403
GTEX-RVPU-1626,5247
GTEX-RVPU-1726,11565
GTEX-RVPU-1826,6483
GTEX-RVPU-1926,9995
GTEX-RVPU-2026,2718
GTEX-RVPU-2126,7554
GTEX-RVPU-2226,8404
GTEX-RVPU-2326,2123
GTEX-RVPU-2426,6896
GTEX-RVPU-2526,6372
GTEX-RVPU-2626,6185
GTEX-RVPU-2726,1154
GTEX-RVPV-0126,14253
GTEX-RVPV-0226,1022
GTEX-RVPV-0326,10071
GTEX-RVPV-0426,7761
GTEX-RVPV-0526,4920
GTEX-RVPV-0626,8538
GTEX-RVPV-0726,11741
GTEX-RVPV-0826,15455
GTEX-RVPV-0926,12320
GTEX-RVPV-1026,21679
GTEX-RVPV-1126,13465
GTEX-RVPV-1226,12226
GTEX-RVPV-1326,5205
GTEX-RVPV-1426,9867
GTEX-RVPV-1526,845
GTEX-RVPV-1626,1088
GTEX-RVPV-1726,8776
GTEX-RVPV-1826,8276
GTEX-RVPV-1926,8436
GTEX-RVPV-2026,11714
GTEX-RVPV-2126,6351
GTEX-RVPV-2226,4587
GTEX-RVPV-2326,2478
GTEX-RVPV-2426,9135
GTEX-RVPV-2526,9453
GTEX-RWS6-0126,3653
GTEX-RWS6-0226,8820
